item_id,tarl_level,item_type,text,difficulty_rank,selection_rationale,source,reviewed_by,review_status,notes
yo-w-004,word,word,ẹja,4,"Common food word; introduces the subdot vowel ẹ, both syllables mid tone. (fish).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-005,word,word,igi,5,"High-frequency concrete environmental noun, both syllables mid tone. (tree).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-006,word,word,orí,6,"Core body-part vocabulary, high tone on second syllable. (head).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-007,word,word,ojú,7,"Core body-part vocabulary, high tone on second syllable. (eye).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-008,word,word,etí,8,"Core body-part vocabulary, high tone on second syllable. (ear).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-009,word,word,imú,9,"Core body-part vocabulary, high tone on second syllable. (nose).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-010,word,word,ẹnu,10,"Core body-part vocabulary; introduces the subdot vowel ẹ, both syllables mid tone. (mouth).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-011,word,word,ọwọ́,11,"Core body-part vocabulary; introduces the subdot vowel ọ, high tone on second syllable -- flagged as a tone-sensitive item since ọ̀wọ̀ (a different tone pattern) is a distinct word (respect/lineage). (hand).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-012,word,word,ẹsẹ̀,12,"Core body-part vocabulary; subdot vowel ẹ, low tone on second syllable. (leg / foot).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-013,word,word,ìyá,13,"First-acquired kinship term, low-high tone pattern -- a standard, well-documented tone pattern for this word, but still flagged for confirmation since kinship terms are used constantly and any tone slip would be very noticeable. (mother).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-014,word,word,bàbá,14,"First-acquired kinship term, low-high tone pattern, paired with ìyá. (father).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-015,word,word,ọmọ,15,"Extremely high-frequency word (used for the child themself and siblings); subdot vowel ọ, both syllables mid tone. (child).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-016,word,word,ìwé,16,Directly relevant to a reading-assessment context; low-high tone pattern. (book).,"Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-017,word,word,aṣọ,17,Everyday familiar word; introduces the subdot consonant ṣ (distinct phoneme from s) and subdot vowel ọ. (clothes).,"Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-018,word,word,bàtà,18,"Everyday familiar word for something worn daily; low tone on both syllables -- lower-confidence tone marking, flagged for linguist verification. (shoe).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-019,word,word,ọjà,19,"High-frequency word for a place children are taken to regularly; subdot vowel ọ, low tone on second syllable. (market).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-020,word,word,ọ̀rẹ́,20,"High-frequency social word very familiar to a school-age child; subdot vowel ọ, low-high tone pattern. (friend).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-021,word,word,odò,21,"Common environmental noun, low tone on second syllable. (river).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-022,word,word,oòrùn,22,"High-frequency weather/environment word; low tones -- lower-confidence tone marking, flagged for linguist verification, and flagged to distinguish clearly from 'oorun' (sleep), a near-homograph differing in tone/vowel length. (sun).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-023,word,word,òṣùpá,23,"Common environment/sky word; introduces the subdot consonant ṣ -- lower-confidence tone marking, flagged for linguist verification. (moon).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-024,word,word,àpò,24,"Everyday familiar word; low tone on first syllable -- lower-confidence tone marking, flagged for linguist verification. (bag).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-025,word,word,àga,25,Common household furniture word; low tone on first syllable. (chair).,"Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-026,word,word,adìẹ,26,"Common farm-animal word; subdot vowel ẹ -- lower-confidence tone marking, flagged for linguist verification. (chicken).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-027,word,word,ewúrẹ́,27,"Common farm-animal word; subdot vowel ẹ, high tones -- flagged for linguist verification. (goat).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-028,word,word,màálù,28,"Common farm-animal word; low-high-low tone/length pattern -- flagged for linguist verification, alternate spelling 'màlúù' also attested, linguists should confirm the standard form for this project. (cow).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-029,word,word,ológbò,29,Common domestic-animal word -- flagged for linguist verification of the tone pattern. (cat).,"Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-030,word,word,ọkọ̀,30,"Common everyday word for car/transport; subdot vowel ọ, low tone on second syllable -- flagged for linguist verification, and to distinguish from ọkọ (husband) and òkò (spear/missile), near-homographs differing only in tone. (vehicle).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-031,word,word,iṣẹ́,31,"Common everyday word; subdot consonant ṣ and subdot vowel ẹ, high tone on second syllable. (work).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-032,word,word,eré,32,High-frequency word for a core childhood activity; high tone on second syllable. (game / play).,"Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-033,word,word,òkúta,33,Common environmental noun; low-high-mid tone pattern -- flagged for linguist verification. (stone).,"Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-034,word,word,oúnjẹ,34,Extremely high-frequency everyday word; subdot vowel ẹ -- flagged for linguist verification of the tone pattern. (food).,"Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-035,word,word,ilé-ìwé,35,Directly relevant to the assessment context itself; a transparent compound ('house of book') conventionally written and read as one item. (school).,"Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-036,word,word,ọkùnrin,36,"Common everyday word; subdot vowel ọ, low tone on second syllable. (man).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-037,word,word,obìnrin,37,"Common everyday word, paired with ọkùnrin; low tone on second syllable. (woman).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-038,word,word,ọjọ́,38,"Common everyday/calendar word; subdot vowel ọ, high tone on second syllable. (day).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-039,word,word,alẹ́,39,"Common everyday/time-of-day word; subdot vowel ẹ, high tone on second syllable. (evening / night).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-w-040,word,word,ẹ̀bùn,40,"Common, child-relevant word (birthdays, rewards); subdot vowel ẹ, low tone on first syllable -- flagged for linguist verification. (gift).","Author-created; general knowledge of common Yoruba child vocabulary, cross-checked against standard tone-marking conventions where the author had confidence in them.",TBD,draft,"No corpus frequency analysis was run for this item -- see docs/SOURCES.md 'No primary frequency analysis was performed'. Selection rests on general knowledge of the language's common consonants/vocabulary, not a textbook frequency count. Needs native-speaker sign-off before use. IMPORTANT: unlike the Swahili word list, several of these items' tone markings are genuinely uncertain (flagged individually above) because Yoruba tone requires native-speaker judgment the author does not have -- treat every row in this word list as needing tone verification, not just the ones individually flagged."
yo-p-001,paragraph,paragraph,Ìyá ń dáná fún oúnjẹ. Iná ń jó gbóná gbóná. Iná ń fún ni ìmọ́lẹ̀. Gbogbo wa fẹ́ràn iná gan-an.,1,"Four connected sentences (5 words each) about fire's everyday role, reshaped from the ASb source 'Íná' with a human anchor (mother lighting the fire) added for narrative coherence -- the original is a list of facts about fire with no human subject, mirroring the Swahili 'Moto' paragraph's adaptation approach. No compound words; grade-1 vocabulary.","Adapted from 'Íná' ('Fire'), African Storybook, level 1, by Deborah Namugosa et al. / Rob Owen -- CC BY 3.0. Sentences are the author's own Yoruba composition (not quoted verbatim from a fetched Yoruba translation of this title), informed by the story's fire/warmth/light theme -- flag for tone/grammar verification, higher priority than the sourced-verbatim story items below.",TBD,draft,"Tone marking on every word here is author-composed, not professionally sourced -- needs careful native-speaker review before this item is treated as reliable."
yo-p-002,paragraph,paragraph,Mo fẹ́ràn kíka ìwé gidigidi. Ìyá àti bàbá mi ṣiṣẹ́. Mo ka ìwé fúnra mi. Kíka jẹ́ ìdùnnú fún mi.,2,"Four connected sentences (5 words each) about independent reading within a family context, reshaped from the ASb source 'Mo fẹ́ràn kàwé' -- the source's English-gloss pairing appeared misaligned with its Yoruba lines on the page fetched (see docs/SOURCES.md), so this paragraph is a fresh, simplified composition on the same family/independent-reading theme rather than a direct line-for-line trim of the source. No compound words; grade-1 vocabulary.","Adapted (theme only, not verbatim lines) from 'Mo fẹ́ràn kàwé' ('I Like to Read'), African Storybook, level 1, by Letta Machoga / Wiehan de Jager & Vusi Malindi -- CC BY 3.0.",TBD,draft,"Tone marking is author-composed -- needs native-speaker review. Also flag: this item is a looser theme-adaptation than yo-p-001/the two stories below, since the source's Yoruba/English line pairing looked misaligned when fetched -- worth a linguist independently re-checking the original source page before deciding whether closer verbatim adaptation is possible."
yo-s-001,story,story,"Ọkọ́ rẹ̀ kúrú jù. Ọ̀nà ilẹ̀kùn rẹ̀ kéré jù. Ibùsùn rẹ̀ kúrú jù pẹ̀lú. Ọkùnrin yìí ga jù! Ó ṣe ọwọ ọkọ́ gígùn púpọ̀ kan. Ó ṣe ara ilẹ̀kùn gíga púpọ̀. Ó ṣe ibùsùn gígùn púpọ̀ kan. Ó kúrò ní ilé rẹ̀, ó sì gbé ní igbó ńlá kan. Ó gbé fún ọdún púpọ̀, ó sì láyọ̀.",1,"9 sentences, 55 words, human protagonist (unnamed, matching the source), clear beginning (his tools don't fit)/middle (he remakes them)/end (he moves to the forest, content). Trimmed from the source's 13 sentences / 74 words by dropping the bicycle and chair/fork pages as secondary to the core arc, keeping the hoe/door/bed thread and the ending intact -- direct parallel structure to the Swahili sw-s-001 adaptation of the same source story.","Adapted, sentence-for-sentence from the actual published Yoruba translation, from 'Ọkùnrin gíga púpọ̀ kan' ('A Very Tall Man'), African Storybook, level 2, by Cornelius Gulere / Catherine Groenewald -- CC BY 3.0. Yoruba sentences quoted verbatim from the source pages except the final clause 'ó sì láyọ̀' (and he was happy), which is an addition not in the original text, added to give the trimmed version a clear positive ending -- mirrors the same addition made in the Swahili version of this story.",TBD,draft,"The clause 'ó sì láyọ̀' at the end is an addition, not sourced -- flag for linguist check. Tone marking on the sourced sentences comes from a professional ASb translation so is higher-confidence than the two author-composed paragraphs above, but the added final clause is author-composed and needs the same level of scrutiny as those."
yo-s-001-q1,story,comprehension_question,Ǹjẹ́ ọkọ́ ọkùnrin náà gùn tàbí kúrú ní ìbẹ̀rẹ̀ ìtàn náà?,1,"Direct fact-retrieval question, answerable from the story's first sentence alone, per the TaRL rule that question 1 must be direct.","Author-created, based on yo-s-001.",TBD,draft,Comprehension question 1 of 2 for item yo-s-001 (direct). Tone marking is author-composed -- needs native-speaker review.
yo-s-001-q2,story,comprehension_question,Kí nìdí tí ọkùnrin náà fi ṣe ohun èlò tuntun fún ara rẹ̀?,2,"Indirect/inferential question -- requires connecting the 'too short' facts (opening sentences) with his decision to remake his tools (later sentences), not answerable from a single stated fact, drawn from a different part of the story than question 1.","Author-created, based on yo-s-001.",TBD,draft,Comprehension question 2 of 2 for item yo-s-001 (indirect). Tone marking is author-composed -- needs native-speaker review.
